TCP_6234	Tcp	6234	-	TRUE	-	-	-
TCP_6244	Tcp	6244	-	TRUE	-	-	-
TCP_6254	Tcp	6254	-	TRUE	-	-	-
TCP_62610	Tcp	62610	-	TRUE	-	-	-
TCP_6264	Tcp	6264	-	TRUE	-	-	-
TCP_6274	Tcp	6274	-	TRUE	-	-	-
TCP_6284	Tcp	6284	-	TRUE	-	-	-
TCP_6294	Tcp	6294	-	TRUE	-	-	-
TCP_6304	Tcp	6304	-	TRUE	-	-	-
TCP_6314	Tcp	6314	-	TRUE	-	-	-
TCP_6324	Tcp	6324	-	TRUE	-	-	-
TCP_6354	Tcp	6354	-	TRUE	-	-	-
TCP_6364	Tcp	6364	-	TRUE	-	-	-
TCP_6374	Tcp	6374	-	TRUE	-	-	-
TCP_6379	Tcp	6379	-	TRUE	-	-	-
TCP_6380	Tcp	6380	-	TRUE	-	-	-
TCP_6384	Tcp	6384	-	TRUE	-	-	-
TCP_6394	Tcp	6394	-	TRUE	-	-	-
TCP_64000	Tcp	64000	-	TRUE	-	-	-
TCP_6404	Tcp	6404	-	TRUE	-	-	-
TCP_6414	Tcp	6414	-	TRUE	-	-	-
TCP_6424	Tcp	6424	-	TRUE	-	-	-
TCP_6434	Tcp	6434	-	TRUE	-	-	-
TCP_6444	Tcp	6444	-	TRUE	-	-	-
TCP_6454	Tcp	6454	-	TRUE	-	-	-
TCP_6475	Tcp	6475	-	TRUE	-	-	-
TCP_6481	Tcp	6481	-	TRUE	-	-	-
TCP_6700_6710	Tcp	6700-6710	-	TRUE	-	-	-
TCP_6701	Tcp	6701	-	TRUE	-	-	-
TCP_6703	Tcp	6703	-	TRUE	-	-	-
TCP_6704	Tcp	6704	-	TRUE	-	-	-
TCP_6775	Tcp	6775	-	TRUE	-	-	-
TCP_686	Tcp	686	-	TRUE	-	-	-
TCP_6988	Tcp	6988	-	TRUE	-	-	-
TCP_6989	Tcp	6989	-	TRUE	-	-	-
TCP_7000_7048	Tcp	7000-7048	-	TRUE	-	-	-
TCP_7000_9000	Tcp	7000-9000	-	TRUE	-	-	-
TCP_7020	Tcp	7020	-	TRUE	-	-	-
TCP_7030	Tcp	7030	-	TRUE	-	-	-
TCP_7040	Tcp	7040	-	TRUE	-	-	-
TCP_7041	Tcp	7041	-	TRUE	-	-	-
TCP_7042	Tcp	7042	-	TRUE	-	-	-
TCP_7043	Tcp	7043	-	TRUE	-	-	-
TCP_7044	Tcp	7044	-	TRUE	-	-	-
TCP_7045	Tcp	7045	-	TRUE	-	-	-
TCP_7050	Tcp	7050	-	TRUE	-	-	-
TCP_7077	Tcp	7077	-	TRUE	-	-	-
TCP_7080	Tcp	7080	-	TRUE	-	-	-
TCP_7102	Tcp	7102	-	TRUE	-	-	-
TCP_7131	Tcp	7131	-	TRUE	-	-	-
TCP_7140	Tcp	7140	-	TRUE	-	-	-
TCP_7180	Tcp	7180	-	TRUE	-	-	-
TCP_7243	Tcp	7243	-	TRUE	-	-	-
TCP_7305	Tcp	7305	-	TRUE	-	-	-
TCP_7379	Tcp	7379	-	TRUE	-	-	-
TCP_743	Tcp	743	-	TRUE	-	-	-
TCP_7443	Tcp	7443	-	TRUE	-	-	-
TCP_7475	Tcp	7475	-	TRUE	-	-	-
TCP_7500	Tcp	7500	-	TRUE	-	-	-
TCP_754	Tcp	754	-	TRUE	-	-	-
TCP_7555	Tcp	7555	-	TRUE	-	-	-
TCP_7750	Tcp	7750	-	TRUE	-	-	-
TCP_7769	Tcp	7769	-	TRUE	-	-	-
TCP_7775	Tcp	7775	-	TRUE	-	-	-
TCP_7778	Tcp	7778	-	TRUE	-	-	-
TCP_7779	Tcp	7779	-	TRUE	-	-	-
TCP_7788	Tcp	7788	-	TRUE	-	-	-
TCP_7799	Tcp	7799	-	TRUE	-	-	-
TCP_7809	Tcp	7809	-	TRUE	-	-	-
TCP_7810	Tcp	7810	-	TRUE	-	-	-
TCP_7811	Tcp	7811	-	TRUE	-	-	-
TCP_7812	Tcp	7812	-	TRUE	-	-	-
TCP_7813	Tcp	7813	-	TRUE	-	-	-
TCP_7814	Tcp	7814	-	TRUE	-	-	-
TCP_7815	Tcp	7815	-	TRUE	-	-	-
TCP_7816	Tcp	7816	-	TRUE	-	-	-
TCP_7817	Tcp	7817	-	TRUE	-	-	-
TCP_7818	Tcp	7818	-	TRUE	-	-	-
TCP_7880	Tcp	7880	-	TRUE	-	-	-
TCP_7900	Tcp	7900	-	TRUE	-	-	-
TCP_7900-7930	Tcp	7900-7930	-	TRUE	-	-	-
TCP_7900-7950	Tcp	7900-7950	-	TRUE	-	-	-
TCP_7901	Tcp	7901	-	TRUE	-	-	-
TCP_7903	Tcp	7903	-	TRUE	-	-	-
TCP_7904	Tcp	7904	-	TRUE	-	-	-
TCP_7909	Tcp	7909	-	TRUE	-	-	-
TCP_7921	Tcp	7921	-	TRUE	-	-	-
TCP_7922	Tcp	7922	-	TRUE	-	-	-
TCP_7923	Tcp	7923	-	TRUE	-	-	-
TCP_7931	Tcp	7931	-	TRUE	-	-	-
TCP_7932	Tcp	7932	-	TRUE	-	-	-
TCP_7933	Tcp	7933	-	TRUE	-	-	-
TCP_7934	Tcp	7934	-	TRUE	-	-	-
TCP_7935	Tcp	7935	-	TRUE	-	-	-
TCP_7990	Tcp	7990	-	TRUE	-	-	-
TCP_7999	Tcp	7999	-	TRUE	-	-	-
TCP_8000	Tcp	8000	-	TRUE	-	-	-
TCP_8001	Tcp	8001	-	TRUE	-	-	-
TCP_8002	Tcp	8002	-	TRUE	-	-	-
TCP_8006	Tcp	8006	-	TRUE	-	-	-
TCP_8008	Tcp	8008	-	TRUE	-	-	-
TCP_8010	Tcp	8010	-	TRUE	-	-	-
TCP_8011	Tcp	8011	-	TRUE	-	-	-
TCP_8014	Tcp	8014	-	TRUE	-	-	-
TCP_8017	Tcp	8017	-	TRUE	-	-	-
TCP_8018	Tcp	8018	-	TRUE	-	-	-
TCP_8019	Tcp	8019	-	TRUE	-	-	-
TCP_8020	Tcp	8020	-	TRUE	-	-	-
TCP_8029	Tcp	8029	-	TRUE	-	-	-
TCP_8032	Tcp	8032	-	TRUE	-	-	-
TCP_8039	Tcp	8039	-	TRUE	-	-	-
TCP_8042	Tcp	8042	-	TRUE	-	-	-
TCP_8049	Tcp	8049	-	TRUE	-	-	-
TCP_8059	Tcp	8059	-	TRUE	-	-	-
TCP_8066	Tcp	8066	-	TRUE	-	-	-
TCP_8069	Tcp	8069	-	TRUE	-	-	-
TCP_8079	Tcp	8079	-	TRUE	-	-	-
TCP_8081	Tcp	8081	-	TRUE	-	-	-
TCP_8082	Tcp	8082	-	TRUE	-	-	-
TCP_8083	Tcp	8083	-	TRUE	-	-	-
TCP_8084	Tcp	8084	-	TRUE	-	-	-
TCP_8085	Tcp	8085	-	TRUE	-	-	-
TCP_8088	Tcp	8088	-	TRUE	-	-	-
TCP_8089	Tcp	8089	-	TRUE	-	-	-
TCP_8090	Tcp	8090	-	TRUE	-	-	-
TCP_8095	Tcp	8095	-	TRUE	-	-	-
TCP_8099	Tcp	8099	-	TRUE	-	-	-
TCP_81	Tcp	81	-	TRUE	-	-	-
TCP_8100	Tcp	8100	-	TRUE	-	-	8100
TCP_8108	Tcp	8108	-	TRUE	-	-	-
TCP_8109	Tcp	8109	-	TRUE	-	-	-
TCP_8111	Tcp	8111	-	TRUE	-	-	-
TCP_8119	Tcp	8119	-	TRUE	-	-	-
TCP_8120	Tcp	8120	-	TRUE	-	-	-
TCP_8129	Tcp	8129	-	TRUE	-	-	-
TCP_8139	Tcp	8139	-	TRUE	-	-	-
TCP_8149	Tcp	8149	-	TRUE	-	-	-
TCP_8159	Tcp	8159	-	TRUE	-	-	-
TCP_8162	Tcp	8162	-	TRUE	-	-	-
TCP_8163	Tcp	8163	-	TRUE	-	-	-
TCP_8169	Tcp	8169	-	TRUE	-	-	-
TCP_8179	Tcp	8179	-	TRUE	-	-	-
TCP_8181	Tcp	8181	-	TRUE	-	-	-
TCP_8188	Tcp	8188	-	TRUE	-	-	-
TCP_8189	Tcp	8189	-	TRUE	-	-	-
TCP_8190	Tcp	8190	-	TRUE	-	-	-
TCP_8199	Tcp	8199	-	TRUE	-	-	-
TCP_82	Tcp	82	-	TRUE	-	-	-
TCP_8209	Tcp	8209	-	TRUE	-	-	-
TCP_8280	Tcp	8280	-	TRUE	-	-	-
TCP_83	Tcp	83	-	TRUE	-	-	-
TCP_8300	Tcp	8300	-	TRUE	-	-	-
TCP_8329	Tcp	8329	-	TRUE	-	-	-
TCP_8383	Tcp	8383	-	TRUE	-	-	-
TCP_84	Tcp	84	-	TRUE	-	-	-
TCP_8401	Tcp	8401	-	TRUE	-	-	-
TCP_8421	Tcp	8421	-	TRUE	-	-	-
TCP_8422	Tcp	8422	-	TRUE	-	-	-
TCP_843	Tcp	843	-	TRUE	-	-	-
TCP_8443	Tcp	8443	-	TRUE	-	-	-
TCP_8475	Tcp	8475	-	TRUE	-	-	-
TCP_8484	Tcp	8484	-	TRUE	-	-	-
TCP_85	Tcp	85	-	TRUE	-	-	-
TCP_8509	Tcp	8509	-	TRUE	-	-	-
TCP_8543	Tcp	8543	-	TRUE	-	-	-
TCP_8553	Tcp	8553	-	TRUE	-	-	-
TCP_8580	Tcp	8580	-	TRUE	-	-	-
TCP_86	Tcp	86	-	TRUE	-	-	-
TCP_8613	Tcp	8613	-	TRUE	-	-	-
TCP_8653	Tcp	8653	-	TRUE	-	-	-
TCP_8654	Tcp	8654	-	TRUE	-	-	-
TCP_8655	Tcp	8655	-	TRUE	-	-	-
TCP_8656	Tcp	8656	-	TRUE	-	-	-
TCP_8670	Tcp	8670	-	TRUE	-	-	-
TCP_8675	Tcp	8675	-	TRUE	-	-	-
TCP_8712	Tcp	8712	-	TRUE	-	-	-
TCP_873	Tcp	873	-	TRUE	-	-	-
TCP_8787	Tcp	8787	-	TRUE	-	-	-
TCP_8813	Tcp	8813	-	TRUE	-	-	-
TCP_8880	Tcp	8880	-	TRUE	-	-	-
TCP_8888	Tcp	8888	-	TRUE	-	-	-
TCP_8900	Tcp	8900	-	TRUE	-	-	-
TCP_8989	Tcp	8989	-	TRUE	-	-	-
TCP_8993	Tcp	8993	-	TRUE	-	-	-
TCP_9000	Tcp	9000	-	TRUE	-	-	-
TCP_9001	Tcp	9001	-	TRUE	-	-	-
TCP_9002	Tcp	9002	-	TRUE	-	-	-
TCP_9003	Tcp	9003	-	TRUE	-	-	-
TCP_9004	Tcp	9004	-	TRUE	-	-	-
TCP_9005	Tcp	9005	-	TRUE	-	-	-
TCP_9010	Tcp	9010	-	TRUE	-	-	-
TCP_9019	Tcp	9019	-	TRUE	-	-	-
TCP_902	Tcp	902	-	TRUE	-	-	-
TCP_9020	Tcp	9020	-	TRUE	-	-	-
TCP_9021	Tcp	9021	-	TRUE	-	-	-
TCP_903	Tcp	903	-	TRUE	-	-	-
TCP_9030	Tcp	9030	-	TRUE	-	-	-
TCP_9033	Tcp	9033	-	TRUE	-	-	-
TCP_9040	Tcp	9040	-	TRUE	-	-	-
TCP_9070	Tcp	9070	-	TRUE	-	-	-
TCP_9090	Tcp	9090	-	TRUE	-	-	-
TCP_9091	Tcp	9091	-	TRUE	-	-	-
TCP_9092	Tcp	9092	-	TRUE	-	-	-
TCP_9093	Tcp	9093	-	TRUE	-	-	-
TCP_9094	Tcp	9094	-	TRUE	-	-	-
TCP_9095	Tcp	9095	-	TRUE	-	-	-
TCP_9096	Tcp	9096	-	TRUE	-	-	-
TCP_9098	Tcp	9098	-	TRUE	-	-	-
TCP_9100	Tcp	9100	-	TRUE	-	-	-
TCP_9101	Tcp	9101	-	TRUE	-	-	-
TCP_9102	Tcp	9102	-	TRUE	-	-	-
TCP_9192	Tcp	9192	-	TRUE	-	-	-
TCP_9200	Tcp	9200	-	TRUE	-	-	-
TCP_9200_9300	Tcp	9200-9300	-	TRUE	-	-	-
TCP_9292	Tcp	9292	-	TRUE	-	-	-
TCP_9300	Tcp	9300	-	TRUE	-	-	-
TCP_9389	Tcp	9389	-	TRUE	-	-	-
TCP_9418	Tcp	9418	-	TRUE	-	-	-
TCP_943	Tcp	943	-	TRUE	-	-	-
TCP_9435	Tcp	9435	-	TRUE	-	-	-
TCP_9436	Tcp	9436	-	TRUE	-	-	-
TCP_9443	Tcp	9443	-	TRUE	-	-	-
TCP_9494	Tcp	9494	-	TRUE	-	-	-
TCP_9495	Tcp	9495	-	TRUE	-	-	-
TCP_9595	Tcp	9595	-	TRUE	-	-	-
TCP_9600	Tcp	9600	-	TRUE	-	-	-
TCP_9701	Tcp	9701	-	TRUE	-	-	-
TCP_9702	Tcp	9702	-	TRUE	-	-	-
TCP_9901	Tcp	9901	-	TRUE	-	-	-
TCP_9907	Tcp	9907	-	TRUE	-	-	-
TCP_9927	Tcp	9927	-	TRUE	-	-	-
TCP_9977	Tcp	9977	-	TRUE	-	-	-
TCP_9995	Tcp	9995	-	TRUE	-	-	-
TCP_9997	Tcp	9997	-	TRUE	-	-	-
TCP_9998	Tcp	9998	-	TRUE	-	-	-
TCP_9999	Tcp	9999	-	TRUE	-	-	-
Terrortrojan	Tcp	3456	-	TRUE	-	-	Terror trojan
TheFlu	Tcp	5534	-	TRUE	-	-	TheFlu trojan
TransScout	Tcp	2004-2005	-	TRUE	-	-	TransScout trojan
Trinoo	Tcp	1524	-	TRUE	-	-	Trinoo trojan
Trojan_Services	group	-	-	-	-	Bionet-Setup	Common ports used by trojan applications.
-	-	-	-	-	-	Backage	-
-	-	-	-	-	-	SubSeven-G	-
-	-	-	-	-	-	SkyDance-T	-
-	-	-	-	-	-	CrackDown	-
-	-	-	-	-	-	DaCryptic	-
-	-	-	-	-	-	DerSphere	-
-	-	-	-	-	-	DerSphere_II	-
-	-	-	-	-	-	Freak2k	-
-	-	-	-	-	-	GateCrasher	-
-	-	-	-	-	-	HackaTack_31785	-
-	-	-	-	-	-	HackaTack_31787	-
-	-	-	-	-	-	HackaTack_31788	-
-	-	-	-	-	-	HackaTack_31789	-
-	-	-	-	-	-	HackaTack_31790	-
-	-	-	-	-	-	HackaTack_31791	-
-	-	-	-	-	-	HackaTack_31792	-
-	-	-	-	-	-	ICKiller	-
-	-	-	-	-	-	InCommand	-
-	-	-	-	-	-	Jade	-
-	-	-	-	-	-	Kaos	-
-	-	-	-	-	-	Kuang2	-
-	-	-	-	-	-	lpdw0rm	-
-	-	-	-	-	-	Mneah	-
-	-	-	-	-	-	Multidropper	-
-	-	-	-	-	-	NoBackO	-
-	-	-	-	-	-	Port_6667_trojans	-
-	-	-	-	-	-	RAT	-
-	-	-	-	-	-	Remote_Storm	-
-	-	-	-	-	-	RexxRave	-
-	-	-	-	-	-	Shadyshell	-
-	-	-	-	-	-	SocketsdesTroie	-
-	-	-	-	-	-	SubSeven	-
-	-	-	-	-	-	Terrortrojan	-
-	-	-	-	-	-	TheFlu	-
-	-	-	-	-	-	TransScout	-
-	-	-	-	-	-	Trinoo	-
-	-	-	-	-	-	UltorsTrojan	-
-	-	-	-	-	-	WinHole	-
-	-	-	-	-	-	Xanadu	-
UA_CS	udp	32640	UA	FALSE	-	-	-
UA_PHONE	udp	32512	UA	FALSE	-	-	-
UDP_10042	Udp	10042	-	TRUE	-	-	-
UDP_10043	Udp	10043	-	TRUE	-	-	-
UDP_2002	Udp	2002	-	TRUE	-	-	-
UDP_20514	Udp	20514	-	TRUE	-	-	-
UDP_2191	Udp	2191	-	TRUE	-	-	-
UDP_2404	Udp	2404	-	TRUE	-	-	-
UDP_2535	Udp	2535	-	TRUE	-	-	-
UDP_25826	Udp	25826	-	TRUE	-	-	-
UDP_3851	Udp	3851	-	TRUE	-	-	-
UDP_427	Udp	427	-	TRUE	-	-	-
UDP_464	Udp	464	-	TRUE	-	-	-
UDP_49152_65535	Udp	49152-65535	-	TRUE	-	-	-
UDP_5000	Udp	5000	-	TRUE	-	-	-
UDP_6031	Udp	6031	-	TRUE	-	-	-
UDP_6032	Udp	6032	-	TRUE	-	-	-
UDP_6033	Udp	6033	-	TRUE	-	-	-
UDP_6141	Udp	6141	-	TRUE	-	-	-
UDP_6142	Udp	6142	-	TRUE	-	-	-
UDP_6143	Udp	6143	-	TRUE	-	-	-
UDP_6191	Udp	6191	-	TRUE	-	-	-
UDP_6192	Udp	6192	-	TRUE	-	-	-
UDP_6193	Udp	6193	-	TRUE	-	-	-
UDP_6231	Udp	6231	-	TRUE	-	-	-
UDP_6232	Udp	6232	-	TRUE	-	-	-
UDP_6233	Udp	6233	-	TRUE	-	-	-
UDP_6301	Udp	6301	-	TRUE	-	-	-
UDP_6302	Udp	6302	-	TRUE	-	-	-
UDP_6303	Udp	6303	-	TRUE	-	-	-
UDP_6321	Udp	6321	-	TRUE	-	-	-
UDP_6322	Udp	6322	-	TRUE	-	-	-
UDP_6323	Udp	6323	-	TRUE	-	-	-
UDP_6401	Udp	6401	-	TRUE	-	-	-
UDP_6402	Udp	6402	-	TRUE	-	-	-
UDP_6403	Udp	6403	-	TRUE	-	-	-
UDP_67	Udp	67	-	TRUE	-	-	-
UDP_68	Udp	68	-	TRUE	-	-	-
UDP_8162	Udp	8162	-	TRUE	-	-	-
UDP_8163	Udp	8163	-	TRUE	-	-	-
UDP_873	Udp	873	-	TRUE	-	-	-
UDP_902	Udp	902	-	TRUE	-	-	-
UltorsTrojan	Tcp	1234	-	TRUE	-	-	Also used by: SubSeven Java client
UserCheck	tcp	18300	-	TRUE	-	-	Check Point Daemon Protocol
VPN1_IPSEC_encapsulation	udp	2746	-	TRUE	-	-	Check Point VPN-1 SecuRemote IPSEC Transport Encapsulation Protocol
WinHole	Tcp	1081	-	TRUE	-	-	WinHole trojan
WinMX	Udp	6257	-	TRUE	-	-	Also uses Napster ports
Witty_Worm	Other	17	-	FALSE	-	-	Witty Worm
X11	Tcp	6000-6063	-	TRUE	-	-	X Window System
X11-verify	Other	6	-	FALSE	-	-	X Window System With Authorization
Xanadu	Tcp	1031	-	TRUE	-	-	Xanadu trojan
Yahoo_Messenger	group	-	-	-	-	Yahoo_Messenger_messages	Yahoo Messenger
-	-	-	-	-	-	Yahoo_Messenger_Voice_Chat_TCP	-
-	-	-	-	-	-	Yahoo_Messenger_Voice_Chat_UDP	-
-	-	-	-	-	-	Yahoo_Messenger_Webcams	-
Yahoo_Messenger_Voice_Chat_TCP	Tcp	5000-5001	-	FALSE	-	-	Yahoo Messenger Voice Chat
Yahoo_Messenger_Voice_Chat_UDP	Udp	5000-5010	-	TRUE	-	-	Yahoo Messenger Voice Chat
Yahoo_Messenger_Webcams	Tcp	5100	-	TRUE	-	-	Yahoo Messenger Webcams video
Yahoo_Messenger_messages	Tcp	5050	-	TRUE	-	-	Yahoo Messenger messages
ZSP	other	6	-	FALSE	-	-	Zone Security Protocol
archie	Udp	1525	-	TRUE	-	-	Archie Internet Protocol, search for files over FTP servers
backweb	other	17	BackWeb	FALSE	-	-	PUSH Web applications, send information directly to desktops. over the Internet
biff	Udp	512	-	TRUE	-	-	UNIX biff Protocol, give notice of incoming mail messages
bootp	udp	67	-	TRUE	-	-	Bootstrap Protocol Server, users automatically configured
cachefsd	Rpc	100235	-	-	-	-	SUN NFS/RPC file system cachefs daemon
cmsd	Rpc	100068	-	-	-	-	Calendar Manager Service Daemon
daytime	group	-	-	-	-	daytime-tcp	Daytime Protocol group (TCP/UDP)
-	-	-	-	-	-	daytime-udp	-
daytime-tcp	Tcp	13	-	TRUE	-	-	Daytime Server Protocol (TCP)
daytime-udp	Udp	13	-	TRUE	-	-	Daytime Server Protocol (UDP)
dest-unreach	Icmp	-	-	-	-	-	ICMP, destination unreach
destination-unreachable	icmpv6	-	-	-	-	-	-
dhcp-relay	Udp	67	-	FALSE	67	-	DHCP relay agent
dhcp-rep-localmodule	Udp	68	-	FALSE	67	-	DHCP reply to enforcement module only
dhcp-req-localmodule	Udp	67	-	FALSE	68	-	DHCP request from enforcement module only
discard	group	-	-	-	-	discard-tcp	Discard Protocol group (TCP/UDP)
-	-	-	-	-	-	discard-udp	-
discard-tcp	Tcp	9	-	TRUE	-	-	Discard Server Protocol (TCP)
discard-udp	Udp	9	-	TRUE	-	-	Discard Server Protocol (UDP)
dns	group	-	-	-	-	domain-tcp	Domain Name System (TCP/UDP)
-	-	-	-	-	-	domain-udp	-
domain-tcp	Tcp	53	DNS_TCP	TRUE	-	-	Domain Name System Download
domain-udp	Udp	53	DNS_UDP	TRUE	-	-	Domain Name System Queries
eDonkey	group	-	-	-	-	eDonkey_4661	eDonkey protocol. Used also by other clients.
-	-	-	-	-	-	eDonkey_4662	-
-	-	-	-	-	-	eDonkey_4665	-
eDonkey_4661	Tcp	4661	-	TRUE	-	-	eDonkey protocol. Used also by other clients.
eDonkey_4662	Tcp	4662	-	TRUE	-	-	eDonkey protocol. Used also by other clients.
eDonkey_4665	Udp	4665	-	TRUE	-	-	eDonkey protocol. Used also by other clients.
echo	group	-	-	-	-	echo-tcp	Echo Protocol group (TCP/UDP)
-	-	-	-	-	-	echo-udp	-
echo-reply	Icmp	-	-	-	-	-	ICMP, echo reply
echo-reply6	icmpv6	-	-	-	-	-	-
echo-request	Icmp	-	-	-	-	-	ICMP, echo request
echo-request6	icmpv6	-	-	-	-	-	Echo request for IPv6
echo-tcp	Tcp	7	-	TRUE	-	-	Echo Protocol (TCP)
echo-udp	Udp	7	-	TRUE	-	-	Echo Protocol (UDP)
egp	other	8	-	TRUE	-	-	Exterior Gateway Protocol, convey net-reachability information between gateways
exec	Tcp	512	RSHELL	TRUE	-	-	Remote execution (rexec)
finger	Tcp	79	-	TRUE	-	-	UNIX, Finger Protocol
ftp	Tcp	21	FTP	TRUE	-	-	File Transfer Protocol
ftp-bidir	Tcp	21	FTP-BIDIR	FALSE	-	-	File Transfer Protocol with bi-directional data transfer
ftp-pasv	Tcp	21	FTP-PASV	FALSE	-	-	File Transfer Protocol - PASV mode only
ftp-port	Tcp	21	FTP-PORT	FALSE	-	-	File Transfer Protocol - PORT mode only
ftp_mapped	Other	6	-	FALSE	-	-	FTP Port Mapping Service
ggp	other	3	-	TRUE	-	-	Gateway-to-Gateway protocol
gopher	Tcp	70	-	TRUE	-	-	The Internet Gopher Protocol
gre	other	47	-	TRUE	-	-	-
gtp_mm_v0_default	gtp_mm_v0	3386	-	-	-	-	GTP Mobility Management version 0
gtp_mm_v1_default	gtp_mm_v1	2123	-	-	-	-	GTP Mobility Management version 1
gtp_v0_default	gtp	3386	-	FALSE	-	-	GPRS Tunneling Protocol version 0
gtp_v0_path_mgmt	Other	17	-	FALSE	-	-	GTP version 0 path management
gtp_v1_default	gtp_v1	-	-	FALSE	-	-	GPRS Tunneling Protocol version 1
gtp_v1_path_mgmt	Other	17	-	FALSE	-	-	GTP version 1 path management
high_udp_for_secure_SCCP	other	17	-	FALSE	-	-	-
home-agent-address-discovery	icmpv6	-	-	-	-	-	-
home-agent-address-discovery2	icmpv6	-	-	-	-	-	-
http	Tcp	80	HTTP	TRUE	-	-	Hypertext Transfer Protocol
http_mapped	Other	6	-	FALSE	-	-	HTTP Port Mapping Service
https	tcp	443	ENC-HTTP	TRUE	-	-	HTTP protocol over TLS/SSL
iMesh	Tcp	5000	-	TRUE	-	-	This port also used by many trojans and the upnp service
icmp-proto	other	1	-	TRUE	-	-	Internet Control Message Protocol
icmp-requests	group	-	-	-	-	echo-request	ICMP, requests group
-	-	-	-	-	-	info-req	-
-	-	-	-	-	-	timestamp	-
-	-	-	-	-	-	mask-request	-
ident	tcp	113	-	TRUE	-	-	Identify RCS keyword strings in files
igmp	other	2	-	TRUE	-	-	Internet Group Management Protocol
igrp	Other	9	-	TRUE	-	-	Cisco Interior Gateway Routing Protocol
imap	tcp	143	-	TRUE	-	-	Interactive Mail Access Protocol
info-reply	Icmp	-	-	-	-	-	ICMP, info reply
info-req	Icmp	-	-	-	-	-	ICMP, info request
interphone	Udp	22555	-	TRUE	-	-	Vocaltec Internet Phone
inverse-neighbor-discovery	icmpv6	-	-	-	-	-	-
inverse-neighbor-discovery2	icmpv6	-	-	-	-	-	-
irc	group	-	-	-	-	irc1	Internet Relay Chat Protocol
-	-	-	-	-	-	irc2	-
irc1	Tcp	6660-6670	-	TRUE	-	-	Internet Relay Chat Protocol
irc2	Tcp	7000	-	TRUE	-	-	Internet Relay Chat Protocol
kerberos	group	-	-	-	-	kerberos-udp	Kerberos Protocol group (TCP/UDP)
kerberos-udp	Udp	750	-	TRUE	-	-	secure method for authenticating a request for service
ldap	tcp	389	-	TRUE	-	-	Lightweight Directory Access Protocol
ldap-ssl	tcp	636	-	TRUE	-	-	Lightweight Directory Access Protocol over TLS/SSL
ldap_udp	udp	389	-	TRUE	-	-	LDAP udp service
login	Tcp	513	-	TRUE	-	-	Remote login (rlogin)
lotus	Tcp	1352	-	TRUE	-	-	Lotus iNotes Web Access Protocol
lpdw0rm	Tcp	515	-	TRUE	-	-	Also used by: Ramen trojan and printer service.
mask-reply	Icmp	-	-	-	-	-	ICMP, mask reply
mask-request	Icmp	-	-	-	-	-	ICMP, mask request
mgcp_CA	Udp	2727	MGCP_UDP	FALSE	-	-	Supported from version R55W, Media Gateway Control Protocol - Call-Agent port
mgcp_MG	Udp	2427	MGCP_UDP	FALSE	-	-	Supported from version R55W, Media Gateway Control Protocol - Media Gateway port
microsoft-ds	Tcp	445	CIFS_PROTOCOL	TRUE	-	-	Microsoft CIFS over TCP
microsoft-ds-udp	udp	445	-	TRUE	-	-	Microsoft CIFS over UDP
mobile-prefix-advertisement	icmpv6	-	-	-	-	-	-
mobile-prefix-solicitation	icmpv6	-	-	-	-	-	-
mountd	Rpc	100005	-	-	-	-	Initiate client access to NFS application
multicast-listener-done	icmpv6	-	-	-	-	-	-
multicast-listener-query	icmpv6	-	-	-	-	-	-
multicast-listener-report	icmpv6	-	-	-	-	-	-
name	Udp	42	-	TRUE	-	-	Host Name Server
nbdatagram	Udp	138	NBDATAGRAM	TRUE	-	-	NetBios Datagram Service
nbname	Udp	137	NBNAME	TRUE	-	-	NetBios Name Service
nbsession	Tcp	139	CIFS_PROTOCOL	TRUE	-	-	NetBios Session Service
neighbor-advertisement	icmpv6	-	-	-	-	-	Neighbor Advertisement message
neighbor-solicitation	icmpv6	-	-	-	-	-	Neighbor Solicitation message
netshow	Tcp	1755	NetShow	TRUE	-	-	Microsoft NetShow (Windows Media Player)
netstat	Tcp	15	-	TRUE	-	-	UNIX netstat Protocol, show network status
nfsd	Udp	2049	-	TRUE	-	-	Network File System Daemon over UDP (earlier versions of NFS)
nfsd-tcp	Tcp	2049	-	TRUE	-	-	Network File System Daemon over TCP
nfsprog	Rpc	100003	-	-	-	-	RPCs Network File System (Ordinary)
nisplus	Rpc	100300	-	-	-	-	NIS+ later version provides additional security and other facilities
nlockmgr	Rpc	100021	-	-	-	-	RPC, Network Lock Manager
nntp	Tcp	119	-	TRUE	-	-	Network News Transfer Protocol
ntp	group	-	-	-	-	ntp-tcp	Network Time Protocol group (TCP/UDP)
-	-	-	-	-	-	ntp-udp	-
ntp-tcp	Tcp	123	-	TRUE	-	-	Network Time Protocol (TCP)
ntp-udp	Udp	123	-	TRUE	-	-	Network Time Protocol (UDP)
ospf	other	89	-	TRUE	-	-	Open Shortest Path First Interior GW Protocol
packet_too-big	icmpv6	-	-	-	-	-	-
param-prblm	Icmp	-	-	-	-	-	ICMP, parameters problem
parameter-problem	icmpv6	-	-	-	-	-	-
pcANYWHERE	group	-	-	-	-	pcANYWHERE-data	Symantec pcANYWHERE
-	-	-	-	-	-	pcANYWHERE-stat	-
pcANYWHERE-data	Tcp	5631	-	TRUE	-	-	PCs remote access security software, data
pcANYWHERE-stat	Udp	5632	-	TRUE	-	-	PCs remote access security software, status
